turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_content,company_link,company_link/_text,company_link/_title,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,value,location_value_1,location_value_2,snip_value,snip_value_prices,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_value,mattext_link,mattext_link/_text,mattext_link/_title,moreactions_content,moreactions_link,moreactions_link/_text,moreactions_link/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=6cf915a6be14a674&fccid=7f723101e1f0ea1c","GUI Software Engineer","GUI Software Engineer","Knupath","","","","-","","","","","","Austin, TX","","","","","","","","KNUPATH is developing new technologies in machine intelligence spanning across devices from cloud mega data centers to self-driving automobiles, with silicon...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Knupath-l-Austin,-TX-jobs.html","Knupath jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=GUI+Software+Engineer&l1=Austin%2C+TX","GUI Software Engineer salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","","","","","4"
"http://www.indeed.com/rc/clk?jk=712a12adca09f582&fccid=1b2f37de819662ec","Sales Representative Austin TX (TOLA)","Sales Representative Austin TX (TOLA)","Socrata","","","","-","","","","","","Austin, TX","","","","","","","","Too often, this data is inaccessible and only useful if you’re a database administrator, or a data scientist....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Socrata-l-Austin,-TX-jobs.html","Socrata jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Sales+Representative&l1=Austin%2C+TX","Sales Representative salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Socrata?fromjk=712a12adca09f582&from=serp-more&campaignid=serp-more&jcid=1b2f37de819662ec","Socrata","","Related forums: Socrata - Austin, Texas","http://www.indeed.com/forum/cmp/Socrata.html; http://www.indeed.com/forum/loc/Austin-Texas.html","Socrata; Austin, Texas","","4"
"http://www.indeed.com/cmp/Harvard-Resource/jobs/Senior-Ruby-Developer-1644bdde6bfd7006?r=1&fccid=c58fdfe674f73ee1","Sr. Ruby Developer","Sr. Ruby Developer","Harvard Resource","","","","-","","","","","","Austin, TX","","","","","","","","As a ruby developer, you’ll be working with our team of data scientists and back-end java developers to build and maintain customer facing messaging app and...","Easily apply","8 days ago - save job - email - more...","8","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Harvard-Resource-l-Austin,-TX-jobs.html","Harvard Resource jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Ruby+Developer&l1=Austin%2C+TX","Senior Ruby Developer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Harvard-Resource?fromjk=1644bdde6bfd7006&from=serp-more&campaignid=serp-more&jcid=ce597c417b3058d4","Harvard Resource","","Related forums: Harvard Resource - Austin, Texas","http://www.indeed.com/forum/cmp/Harvard-Resource.html; http://www.indeed.com/forum/loc/Austin-Texas.html","Harvard Resource; Austin, Texas","","4"
"http://www.indeed.com/rc/clk?jk=80d45bd6c6e52e6c&fccid=f289d19694611985","Java Developer","Java Developer","CCC Information Services Inc.","http://www.indeed.com/cmp/Ccc-Information-Services-Inc.?from=SERP&campaignid=serp-linkcompanyname&fromjk=80d45bd6c6e52e6c&jcid=f289d19694611985","CCC Information Services Inc.","","-","http://www.indeed.com/cmp/Ccc-Information-Services-Inc./reviews?jcid=f289d19694611985","27 reviews","Ccc Information Services reviews","27","-","Austin, TX","","","","","","","","Design, optimize and operate data models used to store the data in the data stores. Strong development skills around Amazon data services – EMR, DynamoDB, RDS,...","Easily apply","22 days ago - save job - email - more...","22","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Ccc+Information+Services+Inc&l=Austin,+TX&nc=jasx","CCC Information Services Inc. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Java+Developer&l1=Austin%2C+TX","Java Developer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Ccc-Information-Services-Inc.?fromjk=80d45bd6c6e52e6c&from=serp-more&campaignid=serp-more&jcid=f289d19694611985","Ccc Information Services Inc.","","Related forums: Austin, Texas - Java Developer","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/job/Java-Developer.html","Austin, Texas; Java Developer","","4"
"http://www.indeed.com/rc/clk?jk=e925715a53d99212&fccid=2995640478d5bc1f","Robotics software engineer (involves machine learning, AI, a...","Robotics software engineer (involves machine learning, AI, and/or computer vision) to make tiny lifelike robot companions","Emoters Robotics","","","","-","","","","","","Austin, TX","","$70,000 - $100,000 a year","70000; -100000","","","","","At Emoters, we’re developing tiny, autonomous robots that interact with their users much like pets. These robots are being designed to be lifelike, exhibit","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Emoters-Robotics-l-Austin,-TX-jobs.html","Emoters Robotics jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Robotic+Software+Engineer+Make+Tiny+Lifelike+Robot+Companion&l1=Austin%2C+TX","Robotic Software Engineer Make Tiny Lifelike Robot Companion salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Emoters-Robotics?fromjk=e925715a53d99212&from=serp-more&campaignid=serp-more&jcid=aebfb2d8a2812b48","Emoters Robotics","","Related forums: Emoters Robotics - Austin, Texas","http://www.indeed.com/forum/cmp/Emoters-Robotics.html; http://www.indeed.com/forum/loc/Austin-Texas.html","Emoters Robotics; Austin, Texas","","4"
"http://www.indeed.com/cmp/Evins-Personnel-Consultants,-Inc./jobs/Medical-Clinical-Laboratory-7cb44129eb85dcd2?r=1&fccid=7d4117a5dcd306e3","Medical and Clinical Laboratory","Medical and Clinical Laboratory","Evins Personnel Consultants, Inc.","","","","-","","","","","","Austin, TX 78757","(Crestview area)","","","","","","","Log data from tests, discuss results and findings of lab test and procedures with physicians. Medical laboratory scientist / medical laboratory technician...","Easily apply","2 days ago - save job - email - more...","2","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Evins+Personnel+Consultants,+Inc&l=Austin,+TX&nc=jasx","Evins Personnel Consultants, Inc. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Medical+Clinical+Laboratory&l1=Austin%2C+TX","Medical Clinical Laboratory salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Evins-Personnel-Consultants,-Inc.?fromjk=7cb44129eb85dcd2&from=serp-more&campaignid=serp-more&jcid=7d4117a5dcd306e3","Evins Personnel Consultants, Inc.","","Related forums: Austin, Texas","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","4"
"http://www.indeed.com/rc/clk?jk=2de0ea61f22ad612&fccid=f289d19694611985","Sr. Java Developer","Sr. Java Developer","CCC Information Services Inc.","http://www.indeed.com/cmp/Ccc-Information-Services-Inc.?from=SERP&campaignid=serp-linkcompanyname&fromjk=2de0ea61f22ad612&jcid=f289d19694611985","CCC Information Services Inc.","","-","http://www.indeed.com/cmp/Ccc-Information-Services-Inc./reviews?jcid=f289d19694611985","27 reviews","Ccc Information Services reviews","27","-","Austin, TX","","","","","","","","Design, optimize and operate data models used to store the data in the data stores. Strong development skills around Amazon data services – EMR, DynamoDB, RDS,...","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Ccc+Information+Services+Inc&l=Austin,+TX&nc=jasx","CCC Information Services Inc. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Java+Developer&l1=Austin%2C+TX","Senior Java Developer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Ccc-Information-Services-Inc.?fromjk=2de0ea61f22ad612&from=serp-more&campaignid=serp-more&jcid=f289d19694611985","Ccc Information Services Inc.","","Related forums: Austin, Texas - Java Developer","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/job/Java-Developer.html","Austin, Texas; Java Developer","","4"
"http://www.indeed.com/cmp/SQUARE-Domain/jobs/Senior-Global-Distribution-Route-Manager-Channel-Sales-1549a3e6052f4d52?r=1&fccid=b03e7e0c40df4859","Sr. Global Distribution Route Manager – Channel Sales, Distr...","Sr. Global Distribution Route Manager – Channel Sales, Distribution, PMP","SquareDomain","","","","-","","","","","","Austin, TX","","","","","","","","Strong capability to manage data and create and interpret meaningful KPIs and story lines. An INNOVATIVE community of more than 500,000 enterprise and mid...","Easily apply","17 days ago - save job - email - more...","17","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Squaredomain-l-Austin,-TX-jobs.html","SquareDomain jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Global+Distribution+Route+Manager+Channel+Sales&l1=Austin%2C+TX","Senior Global Distribution Route Manager Channel Sales salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/cmp/Square-Domain-3.html","SQUARE Domain","","","","","","4"
"http://www.indeed.com/rc/clk?jk=438f831308d84eb6&fccid=f7282ad3490137c7","Engineering Scientist Associate - Underwater Robotics Algori...","Engineering Scientist Associate - Underwater Robotics Algorithm Developer","University of Texas at Austin","http://www.indeed.com/cmp/University-of-Texas-At-Austin?from=SERP&campaignid=serp-linkcompanyname&fromjk=438f831308d84eb6&jcid=f7282ad3490137c7","University of Texas at Austin","","-","http://www.indeed.com/cmp/University-of-Texas-At-Austin/reviews?jcid=f7282ad3490137c7","380 reviews","","380","-","Austin, TX","","$5,400 - $6,500 a month","5400; -6500","","","","","Demonstrated ability related to data acquisition and analysis methods including machine-learning, digital signal processing, or statistical data analysis....","","13 days ago - save job - email - more...","13","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-University-of-Texas-At-Austin-l-Austin,-TX-jobs.html","University of Texas at Austin jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Engineering+Scientist+Associate&l1=Austin%2C+TX","Engineering Scientist Associate salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/University-of-Texas-At-Austin?fromjk=438f831308d84eb6&from=serp-more&campaignid=serp-more&jcid=f7282ad3490137c7","University of Texas At Austin","","Related forums: University of Texas at Austin - Austin, Texas","http://www.indeed.com/forum/cmp/University-of-Texas-At-Austin.html; http://www.indeed.com/forum/loc/Austin-Texas.html","University of Texas at Austin; Austin, Texas","","4"
"http://www.indeed.com/rc/clk?jk=e0432c4d979f6154&fccid=bdde12dfc2534798","Sr. Software Engineer","Sr. Software Engineer","BlackLocus","","","","-","","","","","","Austin, TX 78701","(Downtown area)","","","","","","","Our people solve interesting, challenging problems while working closely with data scientists and business analysts....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Blacklocus-l-Austin,-TX-jobs.html","BlackLocus jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Software+Engineer&l1=Austin%2C+TX","Senior Software Engineer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Blacklocus?fromjk=e0432c4d979f6154&from=serp-more&campaignid=serp-more&jcid=bdde12dfc2534798","Blacklocus","","Related forums: BlackLocus - Austin, Texas - Software Engineer","http://www.indeed.com/forum/cmp/Blacklocus.html; http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/job/Software-Engineer.html","BlackLocus; Austin, Texas; Software Engineer","","4"
"http://www.indeed.com/rc/clk?jk=4afaed73c2d17193&fccid=ddfd750eca9911bc","Senior UI Developer","Senior UI Developer","Merkle Inc.","http://www.indeed.com/cmp/Merkle-Inc.?from=SERP&campaignid=serp-linkcompanyname&fromjk=4afaed73c2d17193&jcid=ddfd750eca9911bc","Merkle Inc.","","-","http://www.indeed.com/cmp/Merkle-Inc./reviews?jcid=ddfd750eca9911bc","2 reviews","Merkle reviews","2","-","Austin, TX","","","","","","","","Collaborate with business analysts, data scientists, and other developers on a daily basis. Develop high-profile, high-performance big data visualization and...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Merkle+Inc&l=Austin,+TX&nc=jasx","Merkle Inc. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Ui+Developer&l1=Austin%2C+TX","Senior Ui Developer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Merkle-Inc.?fromjk=4afaed73c2d17193&from=serp-more&campaignid=serp-more&jcid=ddfd750eca9911bc","Merkle Inc.","","Related forums: Austin, Texas","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","4"
"http://www.indeed.com/rc/clk?jk=38194616e9189aa7&fccid=028ef7f5b4e7c045","Senior DevOps Engineer","Senior DevOps Engineer","Strategic IT Staffing","http://www.indeed.com/cmp/Strategic-IT-Staffing?from=SERP&campaignid=serp-linkcompanyname&fromjk=38194616e9189aa7&jcid=028ef7f5b4e7c045","Strategic IT Staffing","","-","http://www.indeed.com/cmp/Strategic-IT-Staffing/reviews?jcid=028ef7f5b4e7c045","4 reviews","Strategic IT Staffing reviews","4","-","Austin, TX","","","","","","","","Doing all this with an exceptional group of software engineers, data scientists, dev-ops engineers and managers....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Strategic-IT-Staffing-l-Austin,-TX-jobs.html","Strategic IT Staffing jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Devop+Engineer&l1=Austin%2C+TX","Senior Devop Engineer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Strategic-IT-Staffing?fromjk=38194616e9189aa7&from=serp-more&campaignid=serp-more&jcid=028ef7f5b4e7c045","Strategic IT Staffing","","Related forums: Austin, Texas - Strategic IT Staffing","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/cmp/Strategic-IT-Staffing.html","Austin, Texas; Strategic IT Staffing","","4"
"http://www.indeed.com/rc/clk?jk=0d1bbd3d04563cac&fccid=be240c643a8631c5","Storage Software SQA Architect Job","Storage Software SQA Architect Job","Micron","http://www.indeed.com/cmp/Micron-Technology,-Inc.?from=SERP&campaignid=serp-linkcompanyname&fromjk=0d1bbd3d04563cac&jcid=05c60de7f27dbf6c","Micron","","-","http://www.indeed.com/cmp/Micron-Technology,-Inc./reviews?jcid=05c60de7f27dbf6c","216 reviews","Micron reviews","216","-","Austin, TX","","","","","","","","Working knowledge of fundamental Computer Science algorithms and data structures. Prior experience with testing file systems, block storage systems, RAID SW/FW,...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Micron-l-Austin,-TX-jobs.html","Micron jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Storage+Software+Sqa+Architect&l1=Austin%2C+TX","Storage Software Sqa Architect salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Micron-Technology,-Inc.?fromjk=0d1bbd3d04563cac&from=serp-more&campaignid=serp-more&jcid=05c60de7f27dbf6c","Micron","","Related forums: Austin, Texas","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","4"
"http://www.indeed.com/rc/clk?jk=702beca9e33affbf&fccid=647b422151bf8a0d","Staff Scientist","Staff Scientist","Bioo Scientific Corp.","","","","-","","","","","","Austin, TX 78744","","","","","","","","Data organization and presentation are important components of this position. The candidate should have strong interpersonal skills, the ability to problem...","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Bioo+Scientific+Corp&l=Austin,+TX&nc=jasx","Bioo Scientific Corp. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Staff+Scientist&l1=Austin%2C+TX","Staff Scientist salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","","","","","4"
"http://www.indeed.com/rc/clk?jk=9085c73570a4abfd&fccid=76d4cf3f28c81122","Research Associate II","Research Associate II","Natera","http://www.indeed.com/cmp/Natera?from=SERP&campaignid=serp-linkcompanyname&fromjk=9085c73570a4abfd&jcid=76d4cf3f28c81122","Natera","","-","http://www.indeed.com/cmp/Natera/reviews?jcid=76d4cf3f28c81122","17 reviews","Natera reviews","17","-","Austin, TX 78731","","","","","","","","Write SOP’s, summarize data in spreadsheets, graphs and presentations. Interact with Scientists, RA’s and Automation Engineers and work as a team....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Natera-l-Austin,-TX-jobs.html","Natera jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Research+Associate&l1=Austin%2C+TX","Research Associate salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Natera?fromjk=9085c73570a4abfd&from=serp-more&campaignid=serp-more&jcid=76d4cf3f28c81122","Natera","","Related forums: Natera - Austin, Texas - Research Associate","http://www.indeed.com/forum/cmp/Natera.html; http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/job/Research-Associate.html","Natera; Austin, Texas; Research Associate","","4"
"http://www.indeed.com/rc/clk?jk=9789b578f31a025d&fccid=7c6461ac99f34cb8","Product Marketing Manager","Product Marketing Manager","Civitas Learning","http://www.indeed.com/cmp/Civitas-Learning?from=SERP&campaignid=serp-linkcompanyname&fromjk=9789b578f31a025d&jcid=7c6461ac99f34cb8","Civitas Learning","","-","http://www.indeed.com/cmp/Civitas-Learning/reviews?jcid=7c6461ac99f34cb8","3 reviews","Civitas Learning reviews","3","-","Austin, TX 78703","","","","","","","","Collaborate with product marketers, designers, data scientists and industry experts to produce relevant content (examples include webinars, videos, ebooks,...","","29 days ago - save job - email - more...","29","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Civitas-Learning-l-Austin,-TX-jobs.html","Civitas Learning jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Product+Marketing+Manager&l1=Austin%2C+TX","Product Marketing Manager salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Civitas-Learning?fromjk=9789b578f31a025d&from=serp-more&campaignid=serp-more&jcid=7c6461ac99f34cb8","Civitas Learning","","Related forums: Austin, Texas - Product Marketing Manager - Civitas Learning","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/job/Product-Marketing-Manager.html; http://www.indeed.com/forum/cmp/Civitas-Learning.html","Austin, Texas; Product Marketing Manager; Civitas Learning","","4"
"http://www.indeed.com/rc/clk?jk=b1bc256ec684f4b5&fccid=fe2d21eef233e94a","Software Development Manager - Promise Team","Software Development Manager - Promise Team","Amazon Corporate LLC","http://www.indeed.com/cmp/Amazon.com?from=SERP&campaignid=serp-linkcompanyname&fromjk=b1bc256ec684f4b5&jcid=db9f9b9d28743c59","Amazon Corporate LLC","","-","http://www.indeed.com/cmp/Amazon.com/reviews?jcid=db9f9b9d28743c59","8,561 reviews","Amazon Corporate reviews","8561","-","Austin, TX 78728","","","","","","","","Solid background in algorithms and data structures. Prior experience with data mining, databases, or massively parallel systems is a plus....","","Amazon.com - 30+ days ago - save job - email - more...","-30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Amazon+Corporate+LLC&l=Austin,+TX&nc=jasx","Amazon Corporate LLC jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Software+Development+Manager&l1=Austin%2C+TX","Software Development Manager salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Amazon.com?fromjk=b1bc256ec684f4b5&from=serp-more&campaignid=serp-more&jcid=db9f9b9d28743c59","Amazon Corporate LLC","","Related forums: Austin, Texas","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","4"
